"year","dataset_a","label_a","dataset_b","label_b","n_overlap","n_a","n_b","pct_of_a","pct_of_b"
"2015","UPHOPM","Pyrethroids, Herbicides & OP Metabolites – Urine (2011-2015, UPHOPM series)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",587,3205,3279,18.3,17.9
"2015","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","PFAS","PFAS – Serum (2013-2017, renamed from PFC)",536,5815,2170,9.2,24.7
"2015","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","PFAS","PFAS – Serum (2013-2017, renamed from PFC)",536,5815,2170,9.2,24.7
"2015","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","VOCWB","VOCs – Blood (full panel, all cycles)",536,2170,3394,24.7,15.8
"2015","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]",536,2170,3394,24.7,15.8
"2015","VOCWB","VOCs – Blood (full panel, all cycles)","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)",536,3394,3205,15.8,16.7
"2015","VOCWB","VOCs – Blood (full panel, all cycles)","OPD","Organophosphate Insecticides – Dialkyl Phosphate Metabolites – Urine",536,3394,3205,15.8,16.7
"2015","VOCWB","VOCs – Blood (full panel, all cycles)","UPHOPM","Pyrethroids, Herbicides & OP Metabolites – Urine (2011-2015, UPHOPM series)",536,3394,3205,15.8,16.7
"2015","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)",536,3394,3205,15.8,16.7
"2015","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]","OPD","Organophosphate Insecticides – Dialkyl Phosphate Metabolites – Urine",536,3394,3205,15.8,16.7
"2015","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]","UPHOPM","Pyrethroids, Herbicides & OP Metabolites – Urine (2011-2015, UPHOPM series)",536,3394,3205,15.8,16.7
"2015","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","SSUVCM","VOC Metabolites – Benzene & Methylating Agent Biomarkers – Surplus – Urine (2015 only)  [NEEDS_VALIDATION]",251,2170,2462,11.6,10.2
"2015","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)","SSUVCM","VOC Metabolites – Benzene & Methylating Agent Biomarkers – Surplus – Urine (2015 only)  [NEEDS_VALIDATION]",251,3205,2462,7.8,10.2
"2015","OPD","Organophosphate Insecticides – Dialkyl Phosphate Metabolites – Urine","SSUVCM","VOC Metabolites – Benzene & Methylating Agent Biomarkers – Surplus – Urine (2015 only)  [NEEDS_VALIDATION]",251,3205,2462,7.8,10.2
"2015","UPHOPM","Pyrethroids, Herbicides & OP Metabolites – Urine (2011-2015, UPHOPM series)","SSUVCM","VOC Metabolites – Benzene & Methylating Agent Biomarkers – Surplus – Urine (2015 only)  [NEEDS_VALIDATION]",251,3205,2462,7.8,10.2
"2015","UHG","Mercury: Inorganic – Urine (all cycles)","PFAS","PFAS – Serum (2013-2017, renamed from PFC)",0,3279,2170,0,0
"2015","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)",0,2170,3279,0,0
"2015","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",0,2170,3279,0,0
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)",8366,8366,8366,100,100
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)",8366,8366,8366,100,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)",8366,8366,8366,100,100
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",7936,8366,7936,94.9,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",7936,8366,7936,94.9,100
"2017","ALB_CR","Albumin & Creatinine – Urine (all cycles)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",7936,7936,7936,100,100
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","VOCWB","VOCs – Blood (full panel, all cycles)",3172,8366,3172,37.9,100
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]",3172,8366,3172,37.9,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","VOCWB","VOCs – Blood (full panel, all cycles)",3172,8366,3172,37.9,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]",3172,8366,3172,37.9,100
"2017","VOCWB","VOCs – Blood (full panel, all cycles)","VOCWB","VOCs – Blood (full panel, all cycles)",3172,3172,3172,100,100
"2017","VOCWB","VOCs – Blood (full panel, all cycles)","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]",3172,3172,3172,100,100
"2017","VOCWB","VOCs – Blood (full panel, all cycles)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",3172,3172,7936,100,40
"2017","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]",3172,3172,3172,100,100
"2017","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]","ALB_CR","Albumin & Creatinine – Urine (all cycles)",3172,3172,7936,100,40
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)",2986,8366,2986,35.7,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)",2986,8366,2986,35.7,100
"2017","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)",2986,2986,2986,100,100
"2017","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",2986,2986,7936,100,37.6
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","UHG","Mercury: Inorganic – Urine (all cycles)",2979,8366,2979,35.6,100
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)",2979,8366,2979,35.6,100
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",2979,8366,2979,35.6,100
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",2979,8366,2979,35.6,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","UHG","Mercury: Inorganic – Urine (all cycles)",2979,8366,2979,35.6,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)",2979,8366,2979,35.6,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",2979,8366,2979,35.6,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",2979,8366,2979,35.6,100
"2017","UHG","Mercury: Inorganic – Urine (all cycles)","UHG","Mercury: Inorganic – Urine (all cycles)",2979,2979,2979,100,100
"2017","UHG","Mercury: Inorganic – Urine (all cycles)","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)",2979,2979,2979,100,100
"2017","UHG","Mercury: Inorganic – Urine (all cycles)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",2979,2979,2979,100,100
"2017","UHG","Mercury: Inorganic – Urine (all cycles)","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",2979,2979,2979,100,100
"2017","UHG","Mercury: Inorganic – Urine (all cycles)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",2979,2979,7936,100,37.5
"2017","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)",2979,2979,2979,100,100
"2017","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",2979,2979,2979,100,100
"2017","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",2979,2979,2979,100,100
"2017","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",2979,2979,7936,100,37.5
"2017","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",2979,2979,2979,100,100
"2017","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",2979,2979,2979,100,100
"2017","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",2979,2979,7936,100,37.5
"2017","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",2979,2979,2979,100,100
"2017","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",2979,2979,7936,100,37.5
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","PFAS","PFAS – Serum (2013-2017, renamed from PFC)",2133,8366,2133,25.5,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","PFAS","PFAS – Serum (2013-2017, renamed from PFC)",2133,8366,2133,25.5,100
"2017","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","PFAS","PFAS – Serum (2013-2017, renamed from PFC)",2133,2133,2133,100,100
"2017","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)",2133,2133,2986,100,71.4
"2017","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",2133,2133,7936,100,26.9
"2017","UHG","Mercury: Inorganic – Urine (all cycles)","VOCWB","VOCs – Blood (full panel, all cycles)",2131,2979,3172,71.5,67.2
"2017","UHG","Mercury: Inorganic – Urine (all cycles)","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]",2131,2979,3172,71.5,67.2
"2017","VOCWB","VOCs – Blood (full panel, all cycles)","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)",2131,3172,2979,67.2,71.5
"2017","VOCWB","VOCs – Blood (full panel, all cycles)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",2131,3172,2979,67.2,71.5
"2017","VOCWB","VOCs – Blood (full panel, all cycles)","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",2131,3172,2979,67.2,71.5
"2017","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)",2131,3172,2979,67.2,71.5
"2017","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",2131,3172,2979,67.2,71.5
"2017","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",2131,3172,2979,67.2,71.5
"2017","PBCD_EXT","Cadmium, Lead, Hg, Selenium & Manganese – Blood (2011-2017)","SSPFAS","PFAS – Surplus Serum (2013, 2017)",1672,8366,1672,20,100
"2017","IHGEM","Mercury: Inorganic, Ethyl & Methyl – Blood (2007-2017)","SSPFAS","PFAS – Surplus Serum (2013, 2017)",1672,8366,1672,20,100
"2017","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","SSPFAS","PFAS – Surplus Serum (2013, 2017)",1672,2133,1672,78.4,100
"2017","SSPFAS","PFAS – Surplus Serum (2013, 2017)","SSPFAS","PFAS – Surplus Serum (2013, 2017)",1672,1672,1672,100,100
"2017","SSPFAS","PFAS – Surplus Serum (2013, 2017)","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)",1672,1672,2986,100,56
"2017","SSPFAS","PFAS – Surplus Serum (2013, 2017)","ALB_CR","Albumin & Creatinine – Urine (all cycles)",1672,1672,7936,100,21.1
"2017","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","VOCWB","VOCs – Blood (full panel, all cycles)",523,2133,3172,24.5,16.5
"2017","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]",523,2133,3172,24.5,16.5
"2017","VOCWB","VOCs – Blood (full panel, all cycles)","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)",523,3172,2986,16.5,17.5
"2017","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)",523,3172,2986,16.5,17.5
"2017","UHG","Mercury: Inorganic – Urine (all cycles)","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)",501,2979,2986,16.8,16.8
"2017","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)",501,2986,2979,16.8,16.8
"2017","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",501,2986,2979,16.8,16.8
"2017","PHTHTE","Phthalates & Plasticizers Metabolites – Urine (all cycles)","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",501,2986,2979,16.8,16.8
"2017","SSPFAS","PFAS – Surplus Serum (2013, 2017)","VOCWB","VOCs – Blood (full panel, all cycles)",406,1672,3172,24.3,12.8
"2017","SSPFAS","PFAS – Surplus Serum (2013, 2017)","VOC_TTHM","VOCs – Trihalomethanes/MTBE/Nitromethane – Blood  [NEEDS_VALIDATION for 2007]",406,1672,3172,24.3,12.8
"2017","UHG","Mercury: Inorganic – Urine (all cycles)","PFAS","PFAS – Serum (2013-2017, renamed from PFC)",0,2979,2133,0,0
"2017","UHG","Mercury: Inorganic – Urine (all cycles)","SSPFAS","PFAS – Surplus Serum (2013, 2017)",0,2979,1672,0,0
"2017","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)",0,2133,2979,0,0
"2017","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",0,2133,2979,0,0
"2017","PFAS","PFAS – Serum (2013-2017, renamed from PFC)","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",0,2133,2979,0,0
"2017","SSPFAS","PFAS – Surplus Serum (2013, 2017)","PERNT","Perchlorate, Nitrate & Thiocyanate – Urine (2005-2017)",0,1672,2979,0,0
"2017","SSPFAS","PFAS – Surplus Serum (2013, 2017)","UVOC","VOC Metabolites – Urine (2011-2017; 2005-2009 not published per audit)",0,1672,2979,0,0
"2017","SSPFAS","PFAS – Surplus Serum (2013, 2017)","SSUVOC","VOC Metabolites – Surplus – Urine (2017 only)",0,1672,2979,0,0
